# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Fri Apr 11 19:13:24 2025
# Radiative transfer took 0.968 seconds
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total CO2 N2 CO O2 SO2 H2O O3  Rayleigh CIA
9.326693908e-01 3.48063e-02 7.59409e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.37741e-01 9.99999e-01 3.09013e-01 9.83659e-01
9.373327377e-01 8.71622e-02 8.03622e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.36201e-01 9.99999e-01 3.16265e-01 9.73246e-01
9.420194014e-01 1.38146e-01 9.25039e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.64844e-01 9.99999e-01 3.23538e-01 9.77746e-01
9.467294984e-01 9.31707e-02 9.75420e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.92125e-01 9.99999e-01 3.30831e-01 9.80828e-01
9.514631459e-01 1.09143e-01 9.78443e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.32747e-01 9.99999e-01 3.38139e-01 9.86364e-01
9.562204616e-01 1.16026e-01 9.92177e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.40353e-01 9.99999e-01 3.45459e-01 9.92856e-01
9.610015639e-01 1.32839e-01 9.98517e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 3.78449e-01 9.99999e-01 3.52788e-01 9.95842e-01
9.658065718e-01 2.00598e-01 9.96137e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 5.60541e-01 9.99999e-01 3.60124e-01 9.97126e-01
9.706356046e-01 2.72032e-01 9.98468e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.42801e-01 9.99999e-01 3.67463e-01 9.98044e-01
9.754887826e-01 2.78720e-01 9.96799e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.46837e-01 9.99999e-01 3.74801e-01 9.98212e-01
9.803662265e-01 2.93142e-01 9.49265e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.06997e-01 9.99999e-01 3.82138e-01 9.99149e-01
9.852680577e-01 3.27259e-01 9.79150e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.57725e-01 9.99999e-01 3.89468e-01 9.99797e-01
9.901943980e-01 3.52758e-01 9.67324e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.18610e-01 9.99999e-01 3.96790e-01 9.99954e-01
9.951453700e-01 3.75758e-01 9.77178e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.51392e-01 9.99999e-01 4.04102e-01 9.99981e-01
1.000121097e+00 3.97082e-01 9.91739e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.73221e-01 9.99999e-01 4.11399e-01 9.99977e-01
1.005121702e+00 4.09361e-01 9.93669e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.83800e-01 9.99999e-01 4.18680e-01 9.99966e-01
1.010147311e+00 4.19355e-01 9.93805e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.90677e-01 9.99999e-01 4.25943e-01 9.99960e-01
1.015198047e+00 4.22496e-01 9.80840e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.94385e-01 9.99999e-01 4.33184e-01 9.99972e-01
1.020274038e+00 4.36865e-01 9.95950e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.96022e-01 9.99999e-01 4.40402e-01 9.99974e-01
1.025375408e+00 4.43597e-01 9.94360e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.96670e-01 9.99999e-01 4.47594e-01 9.99980e-01
1.030502285e+00 4.43364e-01 9.77472e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.97383e-01 9.99999e-01 4.54758e-01 9.99993e-01
1.035654796e+00 1.47456e-01 3.19536e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.98515e-01 9.99999e-01 4.61891e-01 9.99998e-01
1.040833070e+00 1.20090e-03 2.56296e-03 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.98569e-01 9.99999e-01 4.68992e-01 9.99999e-01
