Wavelength_um,Total_T,Planet
1.389993164,2.56671e-08,OGLE-2016-BLG-1227L_b
1.39694313,2.56629e-08,OGLE-2016-BLG-1227L_b
1.403927846,2.56143e-08,OGLE-2016-BLG-1227L_b
1.410947485,2.54136e-08,OGLE-2016-BLG-1227L_b
1.418002222,2.52278e-08,OGLE-2016-BLG-1227L_b
1.425092233,2.51627e-08,OGLE-2016-BLG-1227L_b
1.432217694,2.51862e-08,OGLE-2016-BLG-1227L_b
1.439378783,2.51322e-08,OGLE-2016-BLG-1227L_b
1.446575677,2.51833e-08,OGLE-2016-BLG-1227L_b
1.453808555,2.51712e-08,OGLE-2016-BLG-1227L_b
1.461077598,2.50998e-08,OGLE-2016-BLG-1227L_b
1.468382986,2.51548e-08,OGLE-2016-BLG-1227L_b
1.475724901,2.50819e-08,OGLE-2016-BLG-1227L_b
1.483103525,2.5045e-08,OGLE-2016-BLG-1227L_b
1.490519043,2.49968e-08,OGLE-2016-BLG-1227L_b
1.497971638,2.49856e-08,OGLE-2016-BLG-1227L_b
1.505461496,2.49795e-08,OGLE-2016-BLG-1227L_b
1.512988804,2.49689e-08,OGLE-2016-BLG-1227L_b
1.520553748,2.49665e-08,OGLE-2016-BLG-1227L_b
1.528156517,2.49663e-08,OGLE-2016-BLG-1227L_b
1.535797299,2.49661e-08,OGLE-2016-BLG-1227L_b
1.543476286,2.49665e-08,OGLE-2016-BLG-1227L_b
1.551193667,2.49661e-08,OGLE-2016-BLG-1227L_b
1.558949636,2.4966e-08,OGLE-2016-BLG-1227L_b
1.566744384,2.49662e-08,OGLE-2016-BLG-1227L_b
1.574578106,2.49656e-08,OGLE-2016-BLG-1227L_b
1.582450996,2.49657e-08,OGLE-2016-BLG-1227L_b
1.590363251,2.49657e-08,OGLE-2016-BLG-1227L_b
1.598315067,2.49657e-08,OGLE-2016-BLG-1227L_b
1.606306643,2.49656e-08,OGLE-2016-BLG-1227L_b
1.614338176,2.49695e-08,OGLE-2016-BLG-1227L_b
1.622409867,2.50081e-08,OGLE-2016-BLG-1227L_b
1.630521916,2.5123e-08,OGLE-2016-BLG-1227L_b
1.638674526,2.52825e-08,OGLE-2016-BLG-1227L_b
1.646867898,2.54467e-08,OGLE-2016-BLG-1227L_b
1.655102238,2.52966e-08,OGLE-2016-BLG-1227L_b
1.663377749,2.5451e-08,OGLE-2016-BLG-1227L_b
1.671694638,2.51563e-08,OGLE-2016-BLG-1227L_b
1.680053111,2.51992e-08,OGLE-2016-BLG-1227L_b
1.688453377,2.52408e-08,OGLE-2016-BLG-1227L_b
1.696895643,2.53313e-08,OGLE-2016-BLG-1227L_b
1.705380122,2.58966e-08,OGLE-2016-BLG-1227L_b
1.713907022,2.5482e-08,OGLE-2016-BLG-1227L_b
1.722476557,2.56598e-08,OGLE-2016-BLG-1227L_b
1.73108894,2.54349e-08,OGLE-2016-BLG-1227L_b
1.739744385,2.5181e-08,OGLE-2016-BLG-1227L_b
1.748443107,2.51303e-08,OGLE-2016-BLG-1227L_b
1.757185322,2.5129e-08,OGLE-2016-BLG-1227L_b
1.765971249,2.52562e-08,OGLE-2016-BLG-1227L_b
1.774801105,2.55134e-08,OGLE-2016-BLG-1227L_b
1.783675111,2.53382e-08,OGLE-2016-BLG-1227L_b
1.792593486,2.5435e-08,OGLE-2016-BLG-1227L_b
1.801556454,2.51722e-08,OGLE-2016-BLG-1227L_b
1.810564236,2.52137e-08,OGLE-2016-BLG-1227L_b
1.819617057,2.51849e-08,OGLE-2016-BLG-1227L_b
1.828715142,2.53249e-08,OGLE-2016-BLG-1227L_b
1.837858718,2.55271e-08,OGLE-2016-BLG-1227L_b
1.847048012,2.56568e-08,OGLE-2016-BLG-1227L_b
1.856283252,2.56046e-08,OGLE-2016-BLG-1227L_b
1.865564668,2.54345e-08,OGLE-2016-BLG-1227L_b
1.874892491,2.5756e-08,OGLE-2016-BLG-1227L_b
1.884266954,2.54025e-08,OGLE-2016-BLG-1227L_b
1.893688289,2.5372e-08,OGLE-2016-BLG-1227L_b
1.90315673,2.54806e-08,OGLE-2016-BLG-1227L_b
1.912672514,2.53833e-08,OGLE-2016-BLG-1227L_b
1.922235876,2.52377e-08,OGLE-2016-BLG-1227L_b
1.931847056,2.51482e-08,OGLE-2016-BLG-1227L_b
1.941506291,2.50996e-08,OGLE-2016-BLG-1227L_b
1.951213822,2.50162e-08,OGLE-2016-BLG-1227L_b
1.960969892,2.50328e-08,OGLE-2016-BLG-1227L_b
1.970774741,2.49883e-08,OGLE-2016-BLG-1227L_b
1.980628615,2.49842e-08,OGLE-2016-BLG-1227L_b
1.990531758,2.49761e-08,OGLE-2016-BLG-1227L_b
2.000484417,2.49694e-08,OGLE-2016-BLG-1227L_b
2.010486839,2.49673e-08,OGLE-2016-BLG-1227L_b
2.020539273,2.49682e-08,OGLE-2016-BLG-1227L_b
2.030641969,2.49695e-08,OGLE-2016-BLG-1227L_b
2.040795179,2.49669e-08,OGLE-2016-BLG-1227L_b
2.050999155,2.4967e-08,OGLE-2016-BLG-1227L_b
2.061254151,2.4972e-08,OGLE-2016-BLG-1227L_b
2.071560421,2.4969e-08,OGLE-2016-BLG-1227L_b
2.081918224,2.49728e-08,OGLE-2016-BLG-1227L_b
2.092327815,2.4972e-08,OGLE-2016-BLG-1227L_b
2.102789454,2.49722e-08,OGLE-2016-BLG-1227L_b
2.113303401,2.49744e-08,OGLE-2016-BLG-1227L_b
2.123869918,2.49848e-08,OGLE-2016-BLG-1227L_b
2.134489268,2.49707e-08,OGLE-2016-BLG-1227L_b
2.145161714,2.50066e-08,OGLE-2016-BLG-1227L_b
2.155887523,2.51191e-08,OGLE-2016-BLG-1227L_b
2.16666696,2.528e-08,OGLE-2016-BLG-1227L_b
2.177500295,2.53132e-08,OGLE-2016-BLG-1227L_b
2.188387796,2.51166e-08,OGLE-2016-BLG-1227L_b
2.199329735,2.61032e-08,OGLE-2016-BLG-1227L_b
2.210326384,2.51992e-08,OGLE-2016-BLG-1227L_b
2.221378016,2.53665e-08,OGLE-2016-BLG-1227L_b
2.232484906,2.55357e-08,OGLE-2016-BLG-1227L_b
2.243647331,2.55755e-08,OGLE-2016-BLG-1227L_b
2.254865567,2.5624e-08,OGLE-2016-BLG-1227L_b
2.266139895,2.58706e-08,OGLE-2016-BLG-1227L_b
2.277470595,2.59901e-08,OGLE-2016-BLG-1227L_b
2.288857948,2.63846e-08,OGLE-2016-BLG-1227L_b
2.300302237,2.72302e-08,OGLE-2016-BLG-1227L_b
2.311803748,2.61947e-08,OGLE-2016-BLG-1227L_b
2.323362767,2.62873e-08,OGLE-2016-BLG-1227L_b
2.334979581,2.64835e-08,OGLE-2016-BLG-1227L_b
2.346654479,2.66554e-08,OGLE-2016-BLG-1227L_b
2.358387751,2.62623e-08,OGLE-2016-BLG-1227L_b
2.37017969,2.68972e-08,OGLE-2016-BLG-1227L_b
2.382030589,2.59679e-08,OGLE-2016-BLG-1227L_b
2.393940742,2.56802e-08,OGLE-2016-BLG-1227L_b
2.405910445,2.5448e-08,OGLE-2016-BLG-1227L_b
2.417939997,2.54359e-08,OGLE-2016-BLG-1227L_b
2.430029697,2.54572e-08,OGLE-2016-BLG-1227L_b
2.442179846,2.52982e-08,OGLE-2016-BLG-1227L_b
2.454390745,2.51636e-08,OGLE-2016-BLG-1227L_b
2.466662699,2.51033e-08,OGLE-2016-BLG-1227L_b
2.478996012,2.50963e-08,OGLE-2016-BLG-1227L_b
2.491390992,2.51189e-08,OGLE-2016-BLG-1227L_b
2.503847947,2.50859e-08,OGLE-2016-BLG-1227L_b
2.516367187,2.51229e-08,OGLE-2016-BLG-1227L_b
2.528949023,2.51959e-08,OGLE-2016-BLG-1227L_b
2.541593768,2.52446e-08,OGLE-2016-BLG-1227L_b
2.554301737,2.53179e-08,OGLE-2016-BLG-1227L_b
2.567073246,2.5734e-08,OGLE-2016-BLG-1227L_b
2.579908612,2.57417e-08,OGLE-2016-BLG-1227L_b
2.592808155,2.65627e-08,OGLE-2016-BLG-1227L_b
2.605772196,2.63415e-08,OGLE-2016-BLG-1227L_b
2.618801057,2.6375e-08,OGLE-2016-BLG-1227L_b
2.631895062,2.65727e-08,OGLE-2016-BLG-1227L_b
2.645054537,2.56742e-08,OGLE-2016-BLG-1227L_b
2.65827981,2.62453e-08,OGLE-2016-BLG-1227L_b
2.671571209,2.69364e-08,OGLE-2016-BLG-1227L_b
2.684929065,2.60439e-08,OGLE-2016-BLG-1227L_b
2.69835371,2.60447e-08,OGLE-2016-BLG-1227L_b
2.711845479,2.62131e-08,OGLE-2016-BLG-1227L_b
2.725404706,2.58652e-08,OGLE-2016-BLG-1227L_b
2.73903173,2.59995e-08,OGLE-2016-BLG-1227L_b
2.752726889,2.57315e-08,OGLE-2016-BLG-1227L_b
2.766490523,2.57773e-08,OGLE-2016-BLG-1227L_b
2.780322976,2.55284e-08,OGLE-2016-BLG-1227L_b
2.794224591,2.53929e-08,OGLE-2016-BLG-1227L_b
2.808195713,2.53124e-08,OGLE-2016-BLG-1227L_b
2.822236692,2.52454e-08,OGLE-2016-BLG-1227L_b
2.836347875,2.5198e-08,OGLE-2016-BLG-1227L_b
2.850529615,2.5192e-08,OGLE-2016-BLG-1227L_b
2.864782263,2.50452e-08,OGLE-2016-BLG-1227L_b
2.879106174,2.50796e-08,OGLE-2016-BLG-1227L_b
2.893501705,2.50185e-08,OGLE-2016-BLG-1227L_b
2.907969214,2.50384e-08,OGLE-2016-BLG-1227L_b
2.92250906,2.50224e-08,OGLE-2016-BLG-1227L_b
2.937121605,2.50207e-08,OGLE-2016-BLG-1227L_b
2.951807213,2.50453e-08,OGLE-2016-BLG-1227L_b
2.966566249,2.50203e-08,OGLE-2016-BLG-1227L_b
2.98139908,2.50196e-08,OGLE-2016-BLG-1227L_b
2.996306076,2.49944e-08,OGLE-2016-BLG-1227L_b
3.011287606,2.50409e-08,OGLE-2016-BLG-1227L_b
3.026344044,2.50309e-08,OGLE-2016-BLG-1227L_b
3.041475764,2.51092e-08,OGLE-2016-BLG-1227L_b
3.056683143,2.50782e-08,OGLE-2016-BLG-1227L_b
3.071966559,2.50613e-08,OGLE-2016-BLG-1227L_b
3.087326392,2.51338e-08,OGLE-2016-BLG-1227L_b
3.102763024,2.51189e-08,OGLE-2016-BLG-1227L_b
3.118276839,2.50939e-08,OGLE-2016-BLG-1227L_b
3.133868223,2.50868e-08,OGLE-2016-BLG-1227L_b
3.149537564,2.5077e-08,OGLE-2016-BLG-1227L_b
3.165285252,2.51236e-08,OGLE-2016-BLG-1227L_b
3.181111678,2.54275e-08,OGLE-2016-BLG-1227L_b
3.197017237,2.56964e-08,OGLE-2016-BLG-1227L_b
3.213002323,2.60032e-08,OGLE-2016-BLG-1227L_b
3.229067334,2.6176e-08,OGLE-2016-BLG-1227L_b
3.245212671,2.66526e-08,OGLE-2016-BLG-1227L_b
3.261438734,2.66476e-08,OGLE-2016-BLG-1227L_b
3.277745928,2.6192e-08,OGLE-2016-BLG-1227L_b
3.294134658,2.57099e-08,OGLE-2016-BLG-1227L_b
3.310605331,3.0402e-08,OGLE-2016-BLG-1227L_b
3.327158358,2.7543e-08,OGLE-2016-BLG-1227L_b
3.343794149,2.60782e-08,OGLE-2016-BLG-1227L_b
3.36051312,2.65058e-08,OGLE-2016-BLG-1227L_b
3.377315686,2.63492e-08,OGLE-2016-BLG-1227L_b
3.394202264,2.63167e-08,OGLE-2016-BLG-1227L_b
3.411173276,2.64826e-08,OGLE-2016-BLG-1227L_b
3.428229142,2.61136e-08,OGLE-2016-BLG-1227L_b
3.445370288,2.57646e-08,OGLE-2016-BLG-1227L_b
3.462597139,2.56249e-08,OGLE-2016-BLG-1227L_b
3.479910125,2.58894e-08,OGLE-2016-BLG-1227L_b
3.497309675,2.59221e-08,OGLE-2016-BLG-1227L_b
3.514796224,2.54577e-08,OGLE-2016-BLG-1227L_b
3.532370205,2.58032e-08,OGLE-2016-BLG-1227L_b
3.550032056,2.57652e-08,OGLE-2016-BLG-1227L_b
3.567782216,2.58563e-08,OGLE-2016-BLG-1227L_b
3.585621127,2.57397e-08,OGLE-2016-BLG-1227L_b
3.603549233,2.54389e-08,OGLE-2016-BLG-1227L_b
3.621566979,2.54562e-08,OGLE-2016-BLG-1227L_b
3.639674814,2.53704e-08,OGLE-2016-BLG-1227L_b
3.657873188,2.52181e-08,OGLE-2016-BLG-1227L_b
3.676162554,2.51696e-08,OGLE-2016-BLG-1227L_b
3.694543367,2.52486e-08,OGLE-2016-BLG-1227L_b
3.713016084,2.52961e-08,OGLE-2016-BLG-1227L_b
3.731581164,2.53326e-08,OGLE-2016-BLG-1227L_b
3.75023907,2.52349e-08,OGLE-2016-BLG-1227L_b
3.768990265,2.52481e-08,OGLE-2016-BLG-1227L_b
3.787835216,2.53081e-08,OGLE-2016-BLG-1227L_b
3.806774393,2.5261e-08,OGLE-2016-BLG-1227L_b
3.825808265,2.51537e-08,OGLE-2016-BLG-1227L_b
3.844937306,2.55503e-08,OGLE-2016-BLG-1227L_b
3.864161992,2.5201e-08,OGLE-2016-BLG-1227L_b
3.883482802,2.51733e-08,OGLE-2016-BLG-1227L_b
3.902900216,2.52568e-08,OGLE-2016-BLG-1227L_b
3.922414717,2.51939e-08,OGLE-2016-BLG-1227L_b
3.942026791,2.51276e-08,OGLE-2016-BLG-1227L_b
3.961736925,2.50605e-08,OGLE-2016-BLG-1227L_b
3.98154561,2.51035e-08,OGLE-2016-BLG-1227L_b
4.001453338,2.50944e-08,OGLE-2016-BLG-1227L_b
4.021460604,2.49868e-08,OGLE-2016-BLG-1227L_b
4.041567907,2.50716e-08,OGLE-2016-BLG-1227L_b
4.061775747,2.49887e-08,OGLE-2016-BLG-1227L_b
4.082084626,2.49956e-08,OGLE-2016-BLG-1227L_b
4.102495049,2.49814e-08,OGLE-2016-BLG-1227L_b
4.123007524,2.49859e-08,OGLE-2016-BLG-1227L_b
4.143622562,2.49759e-08,OGLE-2016-BLG-1227L_b
4.164340674,2.49682e-08,OGLE-2016-BLG-1227L_b
4.185162378,2.49717e-08,OGLE-2016-BLG-1227L_b
4.20608819,2.49692e-08,OGLE-2016-BLG-1227L_b
4.227118631,2.49736e-08,OGLE-2016-BLG-1227L_b
4.248254224,2.49731e-08,OGLE-2016-BLG-1227L_b
4.269495495,2.49706e-08,OGLE-2016-BLG-1227L_b
