Wavelength_um,Total_T,Planet
1.783675111,0.00635777,GJ_1214b
1.792593486,0.00233117,GJ_1214b
1.801556454,0.00185073,GJ_1214b
1.810564236,0.000309131,GJ_1214b
1.819617057,0.000479113,GJ_1214b
1.828715142,0.00038806,GJ_1214b
1.837858718,2.92824e-06,GJ_1214b
1.847048012,0.000166128,GJ_1214b
1.856283252,9.16629e-05,GJ_1214b
1.865564668,6.61039e-07,GJ_1214b
1.874892491,8.14111e-05,GJ_1214b
1.884266954,0.000154084,GJ_1214b
1.893688289,0.000516007,GJ_1214b
1.90315673,0.000413011,GJ_1214b
1.912672514,8.07235e-05,GJ_1214b
1.922235876,5.81451e-05,GJ_1214b
1.931847056,2.1979e-06,GJ_1214b
1.941506291,5.67249e-06,GJ_1214b
1.951213822,5.23077e-05,GJ_1214b
1.960969892,2.79805e-05,GJ_1214b
1.970774741,0.000175996,GJ_1214b
1.980628615,0.000182415,GJ_1214b
1.990531758,0.000400836,GJ_1214b
2.000484417,0.00141655,GJ_1214b
2.010486839,0.00160559,GJ_1214b
2.020539273,0.00337423,GJ_1214b
2.030641969,0.00323144,GJ_1214b
2.040795179,0.00518995,GJ_1214b
2.050999155,0.0054589,GJ_1214b
2.061254151,0.00566147,GJ_1214b
2.071560421,0.00465251,GJ_1214b
2.081918224,0.00393012,GJ_1214b
2.092327815,0.00306306,GJ_1214b
2.102789454,0.00198588,GJ_1214b
2.113303401,0.0012051,GJ_1214b
2.123869918,0.000979401,GJ_1214b
2.134489268,0.00110127,GJ_1214b
2.145161714,0.000580892,GJ_1214b
2.155887523,0.000249316,GJ_1214b
2.16666696,0.00013624,GJ_1214b
2.177500295,0.000104986,GJ_1214b
2.188387796,2.72264e-05,GJ_1214b
2.199329735,1.31719e-08,GJ_1214b
2.210326384,1.45633e-07,GJ_1214b
2.221378016,1.69557e-06,GJ_1214b
2.232484906,8.42764e-08,GJ_1214b
2.243647331,7.72452e-09,GJ_1214b
2.254865567,2.79891e-09,GJ_1214b
2.266139895,1.74156e-09,GJ_1214b
2.277470595,6.54479e-10,GJ_1214b
2.288857948,4.32273e-16,GJ_1214b
2.300302237,1.22698e-10,GJ_1214b
2.311803748,4.97924e-10,GJ_1214b
2.323362767,3.63574e-10,GJ_1214b
2.334979581,1.55323e-17,GJ_1214b
2.346654479,5.38718e-15,GJ_1214b
2.358387751,1.05257e-13,GJ_1214b
2.37017969,1.58473e-16,GJ_1214b
2.382030589,7.48806e-12,GJ_1214b
2.393940742,1.58424e-09,GJ_1214b
2.405910445,1.59809e-08,GJ_1214b
2.417939997,1.53512e-08,GJ_1214b
2.430029697,1.59727e-09,GJ_1214b
2.442179846,2.11866e-08,GJ_1214b
2.454390745,3.28856e-08,GJ_1214b
2.466662699,1.08728e-07,GJ_1214b
2.478996012,4.45575e-08,GJ_1214b
2.491390992,6.58759e-08,GJ_1214b
2.503847947,8.4689e-12,GJ_1214b
2.516367187,3.0148e-13,GJ_1214b
2.528949023,2.9355799999999997e-21,GJ_1214b
2.541593768,4.56148e-17,GJ_1214b
2.554301737,1.2636e-17,GJ_1214b
2.567073246,2.6693e-17,GJ_1214b
2.579908612,1.44662e-23,GJ_1214b
2.592808155,3.4076e-21,GJ_1214b
2.605772196,5.32653e-19,GJ_1214b
2.618801057,3.60759e-15,GJ_1214b
2.631895062,7.05847e-08,GJ_1214b
2.645054537,9.28707e-08,GJ_1214b
2.65827981,5.218990000000001e-18,GJ_1214b
2.671571209,3.04348e-33,GJ_1214b
2.684929065,2.45522e-30,GJ_1214b
2.69835371,5.838489999999999e-20,GJ_1214b
2.711845479,1.11721e-33,GJ_1214b
2.725404706,5.72292e-16,GJ_1214b
2.73903173,3.10377e-14,GJ_1214b
2.752726889,3.45959e-14,GJ_1214b
2.766490523,4.3370299999999995e-21,GJ_1214b
2.780322976,4.82897e-21,GJ_1214b
2.794224591,1.1918200000000001e-18,GJ_1214b
2.808195713,4.15289e-14,GJ_1214b
2.822236692,4.88531e-15,GJ_1214b
2.836347875,5.96242e-15,GJ_1214b
2.850529615,7.5295e-17,GJ_1214b
2.864782263,2.71523e-12,GJ_1214b
2.879106174,2.94841e-12,GJ_1214b
2.893501705,2.9204e-11,GJ_1214b
2.907969214,3.08166e-10,GJ_1214b
2.92250906,1.06234e-07,GJ_1214b
2.937121605,1.81039e-05,GJ_1214b
2.951807213,4.39663e-07,GJ_1214b
2.966566249,1.72912e-07,GJ_1214b
2.98139908,5.27567e-07,GJ_1214b
2.996306076,8.81762e-06,GJ_1214b
3.011287606,4.65798e-05,GJ_1214b
3.026344044,0.000203748,GJ_1214b
3.041475764,0.00021514,GJ_1214b
3.056683143,0.000394354,GJ_1214b
3.071966559,0.00149329,GJ_1214b
3.087326392,0.00114884,GJ_1214b
3.102763024,0.0021716,GJ_1214b
3.118276839,2.80406e-05,GJ_1214b
3.133868223,8.94007e-07,GJ_1214b
3.149537564,1.01529e-06,GJ_1214b
3.165285252,4.05623e-09,GJ_1214b
3.181111678,1.35506e-19,GJ_1214b
3.197017237,7.07924e-22,GJ_1214b
3.213002323,6.4378e-31,GJ_1214b
3.229067334,9.55928e-26,GJ_1214b
3.245212671,1.38258e-22,GJ_1214b
3.261438734,3.40321e-17,GJ_1214b
3.277745928,4.20756e-12,GJ_1214b
3.294134658,4.61877e-11,GJ_1214b
3.310605331,2.43826e-11,GJ_1214b
3.327158358,0.0,GJ_1214b
3.343794149,2.43177e-14,GJ_1214b
3.36051312,5.97104e-15,GJ_1214b
3.377315686,6.45368e-16,GJ_1214b
3.394202264,1.4365600000000002e-18,GJ_1214b
3.411173276,1.76879e-18,GJ_1214b
3.428229142,8.71427e-26,GJ_1214b
3.445370288,1.3665200000000001e-26,GJ_1214b
3.462597139,3.17253e-30,GJ_1214b
3.479910125,4.93081e-16,GJ_1214b
3.497309675,1.89968e-19,GJ_1214b
3.514796224,4.1295e-12,GJ_1214b
3.532370205,3.75106e-08,GJ_1214b
3.550032056,3.76573e-06,GJ_1214b
3.567782216,1.09189e-05,GJ_1214b
3.585621127,3.38601e-08,GJ_1214b
3.603549233,4.38644e-09,GJ_1214b
3.621566979,1.56643e-06,GJ_1214b
3.639674814,5.09743e-06,GJ_1214b
3.657873188,3.32923e-05,GJ_1214b
3.676162554,0.000260394,GJ_1214b
3.694543367,0.000836411,GJ_1214b
3.713016084,0.000957843,GJ_1214b
3.731581164,0.00416293,GJ_1214b
3.75023907,0.00686647,GJ_1214b
3.768990265,0.0063561,GJ_1214b
3.787835216,0.00288239,GJ_1214b
3.806774393,0.0195496,GJ_1214b
3.825808265,0.0522614,GJ_1214b
3.844937306,0.014159,GJ_1214b
3.864161992,0.0152128,GJ_1214b
3.883482802,0.0332439,GJ_1214b
3.902900216,0.00726764,GJ_1214b
3.922414717,0.0406126,GJ_1214b
3.942026791,0.0321592,GJ_1214b
3.961736925,0.0471432,GJ_1214b
3.98154561,0.0368449,GJ_1214b
4.001453338,0.0665925,GJ_1214b
4.021460604,0.0807588,GJ_1214b
4.041567907,0.089038,GJ_1214b
4.061775747,0.118375,GJ_1214b
4.082084626,0.177504,GJ_1214b
4.102495049,0.184793,GJ_1214b
4.123007524,0.172715,GJ_1214b
4.143622562,0.15654,GJ_1214b
4.164340674,0.121776,GJ_1214b
4.185162378,0.112399,GJ_1214b
4.20608819,0.144812,GJ_1214b
4.227118631,0.0598898,GJ_1214b
4.248254224,0.0390271,GJ_1214b
4.269495495,0.0507352,GJ_1214b
4.290842972,0.0318733,GJ_1214b
4.312297187,0.0261674,GJ_1214b
4.333858673,0.0280716,GJ_1214b
4.355527967,0.0165678,GJ_1214b
4.377305606,0.0238054,GJ_1214b
4.399192134,0.0140418,GJ_1214b
4.421188095,0.0406799,GJ_1214b
4.443294036,0.00927102,GJ_1214b
4.465510506,0.0253736,GJ_1214b
4.487838058,0.0292663,GJ_1214b
4.510277249,0.012968,GJ_1214b
4.532828635,0.0142684,GJ_1214b
4.555492778,0.0478894,GJ_1214b
4.578270242,0.0395502,GJ_1214b
4.601161593,0.0407873,GJ_1214b
4.624167401,0.00791836,GJ_1214b
4.647288238,0.00574007,GJ_1214b
4.670524679,0.00856134,GJ_1214b
4.693877303,0.0207245,GJ_1214b
4.717346689,0.00281941,GJ_1214b
4.740933423,0.0117518,GJ_1214b
4.76463809,0.0104102,GJ_1214b
4.78846128,0.00384064,GJ_1214b
4.812403587,0.00230421,GJ_1214b
4.836465604,0.00258933,GJ_1214b
4.860647933,0.00133646,GJ_1214b
4.884951172,0.0010223,GJ_1214b
4.909375928,0.00183022,GJ_1214b
4.933922808,0.00114798,GJ_1214b
4.958592422,8.04415e-05,GJ_1214b
4.983385384,0.000828173,GJ_1214b
5.008302311,0.000207824,GJ_1214b
5.033343822,0.000189607,GJ_1214b
5.058510541,0.000338019,GJ_1214b
5.083803094,0.000237906,GJ_1214b
5.10922211,9.11781e-05,GJ_1214b
5.13476822,6.7095e-05,GJ_1214b
5.160442061,1.99596e-08,GJ_1214b
5.186244272,1.34759e-06,GJ_1214b
5.212175493,9.16479e-09,GJ_1214b
5.23823637,1.0624e-05,GJ_1214b
5.264427552,9.77033e-08,GJ_1214b
5.29074969,1.3698e-07,GJ_1214b
5.317203438,1.65828e-06,GJ_1214b
5.343789456,2.23891e-07,GJ_1214b
5.370508403,1.07006e-14,GJ_1214b
5.397360945,2.89356e-10,GJ_1214b
5.42434775,1.7813700000000003e-24,GJ_1214b
5.451469488,1.29343e-15,GJ_1214b
5.478726836,6.94947e-12,GJ_1214b
5.50612047,6.6303e-12,GJ_1214b
5.533651072,3.01866e-26,GJ_1214b
5.561319328,9.96933e-29,GJ_1214b
5.589125924,3.90202e-22,GJ_1214b
5.617071554,3.1262899999999998e-25,GJ_1214b
5.645156912,4.9900799999999995e-27,GJ_1214b
5.673382696,4.97934e-27,GJ_1214b
5.70174961,1.01377e-26,GJ_1214b
5.730258358,3.1997599999999998e-37,GJ_1214b
5.75890965,2.55389e-37,GJ_1214b
5.787704198,1.1187700000000001e-24,GJ_1214b
5.816642719,4.67309e-25,GJ_1214b
5.845725932,9.576860000000001e-34,GJ_1214b
5.874954562,1.58335e-31,GJ_1214b
5.904329335,2.80462e-29,GJ_1214b
5.933850982,1.6105e-29,GJ_1214b
5.963520237,3.8179700000000004e-33,GJ_1214b
5.993337838,4.3968299999999997e-20,GJ_1214b
6.023304527,4.51575e-28,GJ_1214b
6.05342105,2.34335e-29,GJ_1214b
6.083688155,1.61577e-17,GJ_1214b
6.114106596,5.9582e-12,GJ_1214b
6.144677129,2.0296e-11,GJ_1214b
6.175400514,4.36015e-19,GJ_1214b
6.206277517,6.58443e-15,GJ_1214b
6.237308904,4.82818e-10,GJ_1214b
6.268495449,2.40215e-10,GJ_1214b
6.299837926,3.70768e-09,GJ_1214b
6.331337116,5.42301e-11,GJ_1214b
6.362993801,1.9316700000000003e-18,GJ_1214b
6.39480877,8.90525e-28,GJ_1214b
6.426782814,4.4314e-50,GJ_1214b
6.458916728,8.944660000000001e-63,GJ_1214b
6.491211312,6.65605e-67,GJ_1214b
6.523667368,1.95836e-62,GJ_1214b
6.556285705,1.6302899999999998e-58,GJ_1214b
6.589067134,4.49535e-98,GJ_1214b
6.622012469,9.27293e-98,GJ_1214b
6.655122532,9.038880000000001e-70,GJ_1214b
6.688398144,8.61591e-47,GJ_1214b
6.721840135,1.21583e-48,GJ_1214b
6.755449336,4.96878e-41,GJ_1214b
6.789226583,3.92658e-62,GJ_1214b
6.823172715,1.9845800000000002e-61,GJ_1214b
6.857288579,6.61234e-81,GJ_1214b
6.891575022,2.71676e-30,GJ_1214b
6.926032897,5.44139e-35,GJ_1214b
6.960663062,1.31621e-39,GJ_1214b
6.995466377,3.3579999999999997e-49,GJ_1214b
7.030443709,1.61618e-56,GJ_1214b
7.065595927,7.26001e-46,GJ_1214b
7.100923907,1.20865e-46,GJ_1214b
7.136428526,5.7463400000000005e-61,GJ_1214b
7.172110669,6.08666e-50,GJ_1214b
7.207971222,8.970539999999999e-79,GJ_1214b
7.244011079,4.07637e-99,GJ_1214b
7.280231134,1.05238e-147,GJ_1214b
7.31663229,9.3475e-113,GJ_1214b
7.353215451,7.04094e-162,GJ_1214b
7.389981528,4.08146e-102,GJ_1214b
7.426931436,3.94677e-102,GJ_1214b
7.464066093,5.90949e-106,GJ_1214b
7.501386424,1.24132e-87,GJ_1214b
7.538893356,4.7822000000000005e-63,GJ_1214b
7.576587822,3.31662e-52,GJ_1214b
7.614470762,2.80608e-29,GJ_1214b
7.652543115,1.42328e-36,GJ_1214b
7.690805831,0.0,GJ_1214b
7.72925986,0.0,GJ_1214b
7.767906159,3.57637e-228,GJ_1214b
7.80674569,4.76268e-133,GJ_1214b
7.845779419,1.00667e-102,GJ_1214b
7.885008316,4.68262e-94,GJ_1214b
7.924433357,3.08176e-41,GJ_1214b
7.964055524,9.47815e-37,GJ_1214b
8.003875802,5.9691100000000004e-55,GJ_1214b
8.043895181,1.63555e-62,GJ_1214b
8.084114657,1.1979699999999999e-49,GJ_1214b
8.12453523,2.4424100000000001e-32,GJ_1214b
8.165157906,2.43529e-36,GJ_1214b
8.205983696,1.83559e-30,GJ_1214b
8.247013614,5.61386e-30,GJ_1214b
8.288248682,3.37596e-24,GJ_1214b
8.329689926,9.716550000000001e-33,GJ_1214b
8.371338375,4.1587399999999997e-35,GJ_1214b
8.413195067,1.23162e-25,GJ_1214b
8.455261042,1.13786e-26,GJ_1214b
8.497537348,5.59898e-17,GJ_1214b
8.540025034,1.8301799999999998e-21,GJ_1214b
8.58272516,4.20636e-14,GJ_1214b
8.625638785,4.52415e-15,GJ_1214b
8.668766979,3.16788e-10,GJ_1214b
8.712110814,7.67296e-10,GJ_1214b
8.755671368,4.56717e-10,GJ_1214b
8.799449725,4.39927e-10,GJ_1214b
8.843446974,1.65902e-08,GJ_1214b
8.887664209,9.10028e-08,GJ_1214b
8.93210253,8.30782e-07,GJ_1214b
8.976763042,1.20627e-06,GJ_1214b
9.021646857,1.50274e-05,GJ_1214b
9.066755092,3.72304e-06,GJ_1214b
9.112088867,1.01849e-05,GJ_1214b
9.157649312,1.39228e-05,GJ_1214b
9.203437558,7.71406e-05,GJ_1214b
9.249454746,3.15446e-05,GJ_1214b
9.29570202,3.81992e-05,GJ_1214b
9.34218053,5.84541e-05,GJ_1214b
9.388891432,2.30489e-05,GJ_1214b
9.43583589,3.64711e-05,GJ_1214b
9.483015069,4.08424e-05,GJ_1214b
9.530430144,0.000150992,GJ_1214b
9.578082295,9.36385e-05,GJ_1214b
9.625972707,2.80581e-05,GJ_1214b
9.67410257,9.20438e-05,GJ_1214b
9.722473083,0.000143988,GJ_1214b
9.771085448,0.000268822,GJ_1214b
9.819940876,7.22626e-05,GJ_1214b
9.86904058,3.2265e-05,GJ_1214b
9.918385783,7.78283e-05,GJ_1214b
9.967977712,0.000293396,GJ_1214b
10.0178176,0.000109466,GJ_1214b
10.06790669,0.000261394,GJ_1214b
10.11824622,0.000246114,GJ_1214b
10.16883745,0.000429478,GJ_1214b
10.21968164,0.000410128,GJ_1214b
10.27078005,8.04099e-05,GJ_1214b
10.32213395,3.31719e-05,GJ_1214b
10.37374462,2.38248e-05,GJ_1214b
